Model;Scenario;Region;Variable;Unit;Programmation;2020;2021;2022;2023;2024;2025;2026;2027;2028;2029;2030;2031;2032;2033;2034;2035;2036;2037;2038;2039;2040;2041;2042;2043;2044;2045;2046;2047;2048;2049;2050
CSTB;S2_construction_BAU_RE2020_upfront_MRS_rising_BAU_RE2020_WLC_MDS_Constant_WLC;France;Residential_dwelling;MtCO2eq;Renovation;0.17354577885;0.19458550730500002;0.27056876805;0.37568388399499997;0.5206046982149999;0.6013467446861994;0.827964361994751;1.1490360566315667;1.352270724652253;1.414273802102386;1.791840373781831;2.0323116973034754;2.620088467097976;4.314105212670419;3.751401120618471;2.9226682003014144;3.4053188337497886;3.862343255275971;5.589092224342925;7.040896222722287;8.194488399748213;8.058110070417605;7.68735618408826;5.460075524433908;3.7120774792795608;3.7626617633946364;3.7997631624603034;3.826800636218116;3.8464116711970013;3.8605876563631756;3.870809623733133
CSTB;S2_construction_Optimist_RE2020_upfront_HRS_normal_Optimist_RE2020_WLC_MDS_Constant_WLC;France;Collective_dwelling;MtCO2eq;Demolition;0.0393624;0.0393624;0.0393624;0.0393624;0.0393624;0.0393624;0.0393624;0.0393624;0.0393624;0.0393624;0.0393624;0.0393624;0.0393624;0.0393624;0.0393624;0.0393624;0.0393624;0.0393624;0.0393624;0.0393624;0.0393624;0.0393624;0.0393624;0.0393624;0.0393624;0.0393624;0.0393624;0.0393624;0.0393624;0.0393624;0.0393624
CSTB;S2_construction_Optimist_RE2020_upfront_HRS_normal_Optimist_RE2020_WLC_MDS_Constant_WLC;France;Collective_dwelling;MtCO2eq;New_construction;3.2159331917307403;3.2661624091369945;4.867750237658709;3.3651322106228965;5.013193354695416;2.948834729225684;2.9912309213437456;3.0335604734593806;2.8317104184703656;4.213982780102667;2.908253712846286;1.9657658703923344;2.523273382040299;2.555885380354356;2.20017871542193;1.7636368227677497;2.2562477036130777;1.9412322869347869;1.5582103928481823;1.5779167573467152;1.7108721767627064;1.3747300633922108;1.3914804732159638;1.196996250583758;1.2112340989339463;1.2254719472841369;1.0537533262891767;1.0658554973868382;1.0779576684844987;0.926550863644832;0.9368377090778433
CSTB;S2_construction_Optimist_RE2020_upfront_HRS_normal_Optimist_RE2020_WLC_MDS_Constant_WLC;France;Collective_dwelling;MtCO2eq;Renovation;0.22413799222726855;0.388771079227363;0.6671338397731665;0.8745614339619652;1.244536497597715;1.612575842516261;2.514842299624802;1.987757619328479;2.470240373445358;3.203729061617776;6.4767869969505965;3.816126976059082;3.09636128346597;3.4220084423419754;3.529168310375445;4.726447301106087;4.632857373998476;3.1879141372608144;2.2371210273041635;1.94485958867071;1.3808107878250908;1.108126613659013;0.8544227827329213;0.5380261707720031;0.3829510612251198;0.261885452388778;0.14626035310069296;0.0923317688985359;0.0560020487024634;0.027739831609115095;0.015531486406742815
CSTB;S2_construction_Optimist_RE2020_upfront_HRS_normal_Optimist_RE2020_WLC_MDS_Constant_WLC;France;Individual_dwelling;MtCO2eq;Demolition;0.15144963;0.15144963;0.15144963;0.15144963;0.15144963;0.15144963;0.15144963;0.15144963;0.15144963;0.15144963;0.15144963;0.15144963;0.15144963;0.15144963;0.15144963;0.15144963;0.15144963;0.15144963;0.15144963;0.15144963;0.15144963;0.15144963;0.15144963;0.15144963;0.15144963;0.15144963;0.15144963;0.15144963;0.15144963;0.15144963;0.15144963
CSTB;S2_construction_Optimist_RE2020_upfront_HRS_normal_Optimist_RE2020_WLC_MDS_Constant_WLC;France;Individual_dwelling;MtCO2eq;New_construction;2.0982096120538167;2.051141460059537;2.9417177525124245;1.9564792894085212;2.803235777414163;1.5420976125809112;1.5034276414340415;1.464813732508214;1.2782481995439747;1.8258147999311216;1.2088327142072446;0.8101662235401658;0.9964581609547496;0.9664861283690908;0.7960742945263881;0.6100997172178749;0.745588919325826;0.6122147234249857;0.4685145069807613;0.4518244227626158;0.4659792555517945;0.3556776161773779;0.3414910445919559;0.2782088020555537;0.2661502162079437;0.254091630360335;0.2057280878358173;0.1954782898653488;0.1852284918948814;0.1487318898357521;0.1400195615608548
CSTB;S2_construction_Optimist_RE2020_upfront_HRS_normal_Optimist_RE2020_WLC_MDS_Constant_WLC;France;Individual_dwelling;MtCO2eq;Renovation;0.506304085769735;0.8555477464744141;1.4681258038768858;2.3705588474765276;2.738784988947675;3.4518945234537517;6.690155456623813;4.282630590299738;5.14762473242774;10.858260421264903;13.864907603619196;9.819830691480327;6.672762882123882;7.374543480537982;9.14926706744677;10.185653167653662;9.983963721696869;7.992161497033038;7.231606773501758;5.3516827147154125;2.9756937672085435;2.3880501851646376;1.8413098822496943;1.159464524088099;0.8252724385419803;0.5643719728054387;0.3151959884358783;0.19897807262895995;0.12068630165999143;0.05978027167116408;0.033470876461520735
CSTB;S2_construction_Optimist_RE2020_upfront_HRS_normal_Optimist_RE2020_WLC_MDS_Constant_WLC;France;Residential_dwelling;MtCO2eq;Demolition;0.19081203;0.19081203;0.19081203;0.19081203;0.19081203;0.19081203;0.19081203;0.19081203;0.19081203;0.19081203;0.19081203;0.19081203;0.19081203;0.19081203;0.19081203;0.19081203;0.19081203;0.19081203;0.19081203;0.19081203;0.19081203;0.19081203;0.19081203;0.19081203;0.19081203;0.19081203;0.19081203;0.19081203;0.19081203;0.19081203;0.19081203
CSTB;S2_construction_Optimist_RE2020_upfront_HRS_normal_Optimist_RE2020_WLC_MDS_Constant_WLC;France;Residential_dwelling;MtCO2eq;New_construction;5.3141428037845575;5.3173038691965315;7.809467990171133;5.321611500031418;7.81642913210958;4.490932341806595;4.494658562777787;4.498374205967595;4.109958618014341;6.039797580033788;4.117086427053531;2.7759320939325;3.5197315429950486;3.5223715087234466;2.996253009948318;2.3737365399856247;3.001836622938904;2.553447010359773;2.0267248998289435;2.029741180109331;2.1768514323145007;1.7304076795695886;1.7329715178079197;1.4752050526393117;1.47738431514189;1.479563577644472;1.259481414124994;1.261333787252187;1.2631861603793801;1.075282753480584;1.076857270638698
CSTB;S2_construction_Optimist_RE2020_upfront_HRS_normal_Optimist_RE2020_WLC_MDS_Constant_WLC;France;Residential_dwelling;MtCO2eq;Renovation;0.7304420779970036;1.244318825701777;2.1352596436500524;3.245120281438493;3.98332148654539;5.0644703659700125;9.204997756248616;6.2703882096282175;7.617865105873099;14.06198948288268;20.34169460056979;13.635957667539408;9.769124165589853;10.796551922879956;12.678435377822215;14.91210046875975;14.616821095695345;11.180075634293853;9.468727800805922;7.296542303386122;4.356504555033634;3.496176798823651;2.6957326649826157;1.697490694860102;1.2082234997671;0.8262574251942167;0.4614563415365713;0.29130984152749584;0.17668835036245484;0.08752010328027918;0.04900236286826355
CSTB;S2_construction_Optimist_RE2020_upfront_HRS_rising_Optimist_RE2020_WLC_MDS_Constant_WLC;France;Collective_dwelling;MtCO2eq;Demolition;0.0393624;0.0393624;0.0393624;0.0393624;0.0393624;0.0393624;0.0393624;0.0393624;0.0393624;0.0393624;0.0393624;0.0393624;0.0393624;0.0393624;0.0393624;0.0393624;0.0393624;0.0393624;0.0393624;0.0393624;0.0393624;0.0393624;0.0393624;0.0393624;0.0393624;0.0393624;0.0393624;0.0393624;0.0393624;0.0393624;0.0393624
CSTB;S2_construction_Optimist_RE2020_upfront_HRS_rising_Optimist_RE2020_WLC_MDS_Constant_WLC;France;Collective_dwelling;MtCO2eq;New_construction;3.2159331917307403;3.2661624091369945;4.867750237658709;3.3651322106228965;5.013193354695416;2.948834729225684;2.9912309213437456;3.0335604734593806;2.8317104184703656;4.213982780102667;2.908253712846286;1.9657658703923344;2.523273382040299;2.555885380354356;2.20017871542193;1.7636368227677497;2.2562477036130777;1.9412322869347869;1.5582103928481823;1.5779167573467152;1.7108721767627064;1.3747300633922108;1.3914804732159638;1.196996250583758;1.2112340989339463;1.2254719472841369;1.0537533262891767;1.0658554973868382;1.0779576684844987;0.926550863644832;0.9368377090778433
CSTB;S2_construction_Optimist_RE2020_upfront_HRS_rising_Optimist_RE2020_WLC_MDS_Constant_WLC;France;Collective_dwelling;MtCO2eq;Renovation;0.11230355345;0.14731855694499998;0.204844651655;0.28442615498499996;0.39414411644999997;0.4402532748685136;0.45606421967229765;0.624766850513514;0.7826161195540543;1.055322046560811;1.6299639671756747;1.1325645092555416;1.2069107130405403;1.522401312486486;1.5922813756570953;2.4578196948790705;3.455900376712132;2.142380741989509;1.6085717357699911;1.7106273259916887;1.5454200759224481;1.639584580365038;2.5123416251333524;2.190378058880742;2.231474512165938;2.0075155701018006;1.2943719505180251;1.303582142322337;1.3102625516871724;1.1178278062307296;1.120787562591529
CSTB;S2_construction_Optimist_RE2020_upfront_HRS_rising_Optimist_RE2020_WLC_MDS_Constant_WLC;France;Individual_dwelling;MtCO2eq;Demolition;0.15144963;0.15144963;0.15144963;0.15144963;0.15144963;0.15144963;0.15144963;0.15144963;0.15144963;0.15144963;0.15144963;0.15144963;0.15144963;0.15144963;0.15144963;0.15144963;0.15144963;0.15144963;0.15144963;0.15144963;0.15144963;0.15144963;0.15144963;0.15144963;0.15144963;0.15144963;0.15144963;0.15144963;0.15144963;0.15144963;0.15144963
CSTB;S2_construction_Optimist_RE2020_upfront_HRS_rising_Optimist_RE2020_WLC_MDS_Constant_WLC;France;Individual_dwelling;MtCO2eq;New_construction;2.0982096120538167;2.051141460059537;2.9417177525124245;1.9564792894085212;2.803235777414163;1.5420976125809112;1.5034276414340415;1.464813732508214;1.2782481995439747;1.8258147999311216;1.2088327142072446;0.8101662235401658;0.9964581609547496;0.9664861283690908;0.7960742945263881;0.6100997172178749;0.745588919325826;0.6122147234249857;0.4685145069807613;0.4518244227626158;0.4659792555517945;0.3556776161773779;0.3414910445919559;0.2782088020555537;0.2661502162079437;0.254091630360335;0.2057280878358173;0.1954782898653488;0.1852284918948814;0.1487318898357521;0.1400195615608548
CSTB;S2_construction_Optimist_RE2020_upfront_HRS_rising_Optimist_RE2020_WLC_MDS_Constant_WLC;France;Individual_dwelling;MtCO2eq;Renovation;0.26019601043;0.324196078745;0.4507906823;0.6259214458;0.8673719029499999;0.992669606096875;1.2953049279179687;1.337381605765625;1.6308591408007813;2.19913896875;4.036153853154297;2.9268779641640625;2.600933247644531;3.2808261184453125;5.077062031681933;6.850293671548828;7.981553998076172;5.530204973634231;3.40541684950625;3.686459518369727;3.3304323289154105;4.648748616014002;5.414180843231263;4.7203385111886496;4.808902751497816;4.874433416190449;4.184122740961277;3.8307490324285958;2.8236599418242716;2.408956581762096;2.4153349567164546
CSTB;S2_construction_Optimist_RE2020_upfront_HRS_rising_Optimist_RE2020_WLC_MDS_Constant_WLC;France;Residential_dwelling;MtCO2eq;Demolition;0.19081203;0.19081203;0.19081203;0.19081203;0.19081203;0.19081203;0.19081203;0.19081203;0.19081203;0.19081203;0.19081203;0.19081203;0.19081203;0.19081203;0.19081203;0.19081203;0.19081203;0.19081203;0.19081203;0.19081203;0.19081203;0.19081203;0.19081203;0.19081203;0.19081203;0.19081203;0.19081203;0.19081203;0.19081203;0.19081203;0.19081203
CSTB;S2_construction_Optimist_RE2020_upfront_HRS_rising_Optimist_RE2020_WLC_MDS_Constant_WLC;France;Residential_dwelling;MtCO2eq;New_construction;5.3141428037845575;5.3173038691965315;7.809467990171133;5.321611500031418;7.81642913210958;4.490932341806595;4.494658562777787;4.498374205967595;4.109958618014341;6.039797580033788;4.117086427053531;2.7759320939325;3.5197315429950486;3.5223715087234466;2.996253009948318;2.3737365399856247;3.001836622938904;2.553447010359773;2.0267248998289435;2.029741180109331;2.1768514323145007;1.7304076795695886;1.7329715178079197;1.4752050526393117;1.47738431514189;1.479563577644472;1.259481414124994;1.261333787252187;1.2631861603793801;1.075282753480584;1.076857270638698
CSTB;S2_construction_Optimist_RE2020_upfront_HRS_rising_Optimist_RE2020_WLC_MDS_Constant_WLC;France;Residential_dwelling;MtCO2eq;Renovation;0.37249956388;0.47151463568999996;0.6556353339550001;0.910347600785;1.2615160194;1.4329228809653887;1.7513691475902664;1.962148456279139;2.4134752603548355;3.254461015310811;5.666117820329972;4.059442473419605;3.807843960685071;4.803227430931798;6.669343407339029;9.308113366427898;11.437454374788304;7.6725857156237405;5.013988585276241;5.397086844361415;4.875852404837858;6.28833319637904;7.926522468364615;6.9107165700693916;7.040377263663753;6.881948986292249;5.478494691479302;5.134331174750933;4.133922493511444;3.5267843879928256;3.5361225193079835
CSTB;S2_construction_Optimist_RE2020_upfront_MRS_normal_Optimist_RE2020_WLC_MDS_Constant_WLC;France;Collective_dwelling;MtCO2eq;Demolition;0.0393624;0.0393624;0.0393624;0.0393624;0.0393624;0.0393624;0.0393624;0.0393624;0.0393624;0.0393624;0.0393624;0.0393624;0.0393624;0.0393624;0.0393624;0.0393624;0.0393624;0.0393624;0.0393624;0.0393624;0.0393624;0.0393624;0.0393624;0.0393624;0.0393624;0.0393624;0.0393624;0.0393624;0.0393624;0.0393624;0.0393624
CSTB;S2_construction_Optimist_RE2020_upfront_MRS_normal_Optimist_RE2020_WLC_MDS_Constant_WLC;France;Collective_dwelling;MtCO2eq;New_construction;3.2159331917307403;3.2661624091369945;4.867750237658709;3.3651322106228965;5.013193354695416;2.948834729225684;2.9912309213437456;3.0335604734593806;2.8317104184703656;4.213982780102667;2.908253712846286;1.9657658703923344;2.523273382040299;2.555885380354356;2.20017871542193;1.7636368227677497;2.2562477036130777;1.9412322869347869;1.5582103928481823;1.5779167573467152;1.7108721767627064;1.3747300633922108;1.3914804732159638;1.196996250583758;1.2112340989339463;1.2254719472841369;1.0537533262891767;1.0658554973868382;1.0779576684844987;0.926550863644832;0.9368377090778433
CSTB;S2_construction_Optimist_RE2020_upfront_MRS_normal_Optimist_RE2020_WLC_MDS_Constant_WLC;France;Collective_dwelling;MtCO2eq;Renovation;0.1017351466980949;0.17015489307909332;0.29198696415805453;0.481405118574541;0.7006813539808575;0.7057821034697254;1.0320542934022516;1.4499821928463041;2.025403268650718;1.4088608251396557;1.747233947345791;1.767226243805408;2.0327940449022273;3.701597923944279;2.5751867966559523;1.974354187465722;1.3517866824354359;1.0821050413158253;0.979129131627906;0.8512139740996001;0.6043446246870434;0.484997921758932;0.37395841668365815;0.2354799275280589;0.1676076240207623;0.11462038595757333;0.06401431606748831;0.04041119081171662;0.024510626222803564;0.012140995906541208;0.00679772377654968
CSTB;S2_construction_Optimist_RE2020_upfront_MRS_normal_Optimist_RE2020_WLC_MDS_Constant_WLC;France;Individual_dwelling;MtCO2eq;Demolition;0.15144963;0.15144963;0.15144963;0.15144963;0.15144963;0.15144963;0.15144963;0.15144963;0.15144963;0.15144963;0.15144963;0.15144963;0.15144963;0.15144963;0.15144963;0.15144963;0.15144963;0.15144963;0.15144963;0.15144963;0.15144963;0.15144963;0.15144963;0.15144963;0.15144963;0.15144963;0.15144963;0.15144963;0.15144963;0.15144963;0.15144963
CSTB;S2_construction_Optimist_RE2020_upfront_MRS_normal_Optimist_RE2020_WLC_MDS_Constant_WLC;France;Individual_dwelling;MtCO2eq;New_construction;2.0982096120538167;2.051141460059537;2.9417177525124245;1.9564792894085212;2.803235777414163;1.5420976125809112;1.5034276414340415;1.464813732508214;1.2782481995439747;1.8258147999311216;1.2088327142072446;0.8101662235401658;0.9964581609547496;0.9664861283690908;0.7960742945263881;0.6100997172178749;0.745588919325826;0.6122147234249857;0.4685145069807613;0.4518244227626158;0.4659792555517945;0.3556776161773779;0.3414910445919559;0.2782088020555537;0.2661502162079437;0.254091630360335;0.2057280878358173;0.1954782898653488;0.1852284918948814;0.1487318898357521;0.1400195615608548
CSTB;S2_construction_Optimist_RE2020_upfront_MRS_normal_Optimist_RE2020_WLC_MDS_Constant_WLC;France;Individual_dwelling;MtCO2eq;Renovation;0.2195269922177335;0.3433528363317301;0.589195823295884;0.9714196864755985;1.5388006538574879;1.7197318384286695;2.0257498136762617;2.846072319809105;4.621177860404511;3.5745307602951297;3.338601758322124;3.4921437417875487;6.5703545053505366;7.398974607579392;6.6780263984955734;5.712473461356031;2.9005846517702225;2.13830366159044;1.934817164130332;1.682049235627669;1.1942207775498574;0.9583846229011264;0.7389639832976663;0.4653222857662837;0.3312025935285033;0.22649667234518966;0.12649608052363492;0.07985490685529782;0.04843444933623482;0.023991327099579216;0.01343270485479145
CSTB;S2_construction_Optimist_RE2020_upfront_MRS_normal_Optimist_RE2020_WLC_MDS_Constant_WLC;France;Residential_dwelling;MtCO2eq;Demolition;0.19081203;0.19081203;0.19081203;0.19081203;0.19081203;0.19081203;0.19081203;0.19081203;0.19081203;0.19081203;0.19081203;0.19081203;0.19081203;0.19081203;0.19081203;0.19081203;0.19081203;0.19081203;0.19081203;0.19081203;0.19081203;0.19081203;0.19081203;0.19081203;0.19081203;0.19081203;0.19081203;0.19081203;0.19081203;0.19081203;0.19081203
CSTB;S2_construction_Optimist_RE2020_upfront_MRS_normal_Optimist_RE2020_WLC_MDS_Constant_WLC;France;Residential_dwelling;MtCO2eq;New_construction;5.3141428037845575;5.3173038691965315;7.809467990171133;5.321611500031418;7.81642913210958;4.490932341806595;4.494658562777787;4.498374205967595;4.109958618014341;6.039797580033788;4.117086427053531;2.7759320939325;3.5197315429950486;3.5223715087234466;2.996253009948318;2.3737365399856247;3.001836622938904;2.553447010359773;2.0267248998289435;2.029741180109331;2.1768514323145007;1.7304076795695886;1.7329715178079197;1.4752050526393117;1.47738431514189;1.479563577644472;1.259481414124994;1.261333787252187;1.2631861603793801;1.075282753480584;1.076857270638698
CSTB;S2_construction_Optimist_RE2020_upfront_MRS_normal_Optimist_RE2020_WLC_MDS_Constant_WLC;France;Residential_dwelling;MtCO2eq;Renovation;0.3212621389158284;0.5135077294108235;0.8811827874539386;1.4528248050501396;2.2394820078383453;2.425513941898395;3.057804107078513;4.2960545126554095;6.646581129055228;4.983391585434785;5.085835705667915;5.259369985592957;8.603148550252763;11.100572531523671;9.253213195151526;7.686827648821753;4.252371334205659;3.220408702906265;2.913946295758238;2.533263209727269;1.7985654022369009;1.4433825446600583;1.1129223999813245;0.7008022132943426;0.4988102175492656;0.341117058302763;0.19051039659112323;0.12026609766701443;0.07294507555903838;0.036132323006120425;0.02023042863134113
CSTB;S2_construction_Optimist_RE2020_upfront_MRS_rising_Optimist_RE2020_WLC_MDS_Constant_WLC;France;Collective_dwelling;MtCO2eq;Demolition;0.0393624;0.0393624;0.0393624;0.0393624;0.0393624;0.0393624;0.0393624;0.0393624;0.0393624;0.0393624;0.0393624;0.0393624;0.0393624;0.0393624;0.0393624;0.0393624;0.0393624;0.0393624;0.0393624;0.0393624;0.0393624;0.0393624;0.0393624;0.0393624;0.0393624;0.0393624;0.0393624;0.0393624;0.0393624;0.0393624;0.0393624
CSTB;S2_construction_Optimist_RE2020_upfront_MRS_rising_Optimist_RE2020_WLC_MDS_Constant_WLC;France;Collective_dwelling;MtCO2eq;New_construction;3.2159331917307403;3.2661624091369945;4.867750237658709;3.3651322106228965;5.013193354695416;2.948834729225684;2.9912309213437456;3.0335604734593806;2.8317104184703656;4.213982780102667;2.908253712846286;1.9657658703923344;2.523273382040299;2.555885380354356;2.20017871542193;1.7636368227677497;2.2562477036130777;1.9412322869347869;1.5582103928481823;1.5779167573467152;1.7108721767627064;1.3747300633922108;1.3914804732159638;1.196996250583758;1.2112340989339463;1.2254719472841369;1.0537533262891767;1.0658554973868382;1.0779576684844987;0.926550863644832;0.9368377090778433
CSTB;S2_construction_Optimist_RE2020_upfront_MRS_rising_Optimist_RE2020_WLC_MDS_Constant_WLC;France;Collective_dwelling;MtCO2eq;Renovation;0.052788149390000004;0.0644774641;0.08965512524500001;0.12448585961;0.17250653045499997;0.20296345612682434;0.27945026713459464;0.397621214847973;0.34480340670108117;0.46188674922972983;0.6155850307837839;0.6828868432702722;0.8803885470979754;1.2993196162128404;0.7915622427209658;0.8347508478040544;0.972601947123649;0.9376637964306584;1.0374280060281584;1.3883751304224679;1.690974469882881;1.4496437634029202;1.0995859606884277;0.8036361948792254;0.6511052001387136;0.6599777763954491;0.5665126153391307;0.5705436745535507;0.5734675142533503;0.48924387886115717;0.4905392865608784
CSTB;S2_construction_Optimist_RE2020_upfront_MRS_rising_Optimist_RE2020_WLC_MDS_Constant_WLC;France;Individual_dwelling;MtCO2eq;Demolition;0.15144963;0.15144963;0.15144963;0.15144963;0.15144963;0.15144963;0.15144963;0.15144963;0.15144963;0.15144963;0.15144963;0.15144963;0.15144963;0.15144963;0.15144963;0.15144963;0.15144963;0.15144963;0.15144963;0.15144963;0.15144963;0.15144963;0.15144963;0.15144963;0.15144963;0.15144963;0.15144963;0.15144963;0.15144963;0.15144963;0.15144963
CSTB;S2_construction_Optimist_RE2020_upfront_MRS_rising_Optimist_RE2020_WLC_MDS_Constant_WLC;France;Individual_dwelling;MtCO2eq;New_construction;2.0982096120538167;2.051141460059537;2.9417177525124245;1.9564792894085212;2.803235777414163;1.5420976125809112;1.5034276414340415;1.464813732508214;1.2782481995439747;1.8258147999311216;1.2088327142072446;0.8101662235401658;0.9964581609547496;0.9664861283690908;0.7960742945263881;0.6100997172178749;0.745588919325826;0.6122147234249857;0.4685145069807613;0.4518244227626158;0.4659792555517945;0.3556776161773779;0.3414910445919559;0.2782088020555537;0.2661502162079437;0.254091630360335;0.2057280878358173;0.1954782898653488;0.1852284918948814;0.1487318898357521;0.1400195615608548
CSTB;S2_construction_Optimist_RE2020_upfront_MRS_rising_Optimist_RE2020_WLC_MDS_Constant_WLC;France;Individual_dwelling;MtCO2eq;Renovation;0.12075762946;0.13010804320500002;0.180913642805;0.251198024385;0.34809816775999997;0.39838328855937505;0.5485140948601563;0.7514148417835937;1.0074673179511717;0.9523870528726561;1.176255342998047;1.3494248540332032;1.7396999200000003;3.0147855964575783;2.3971287098047345;1.6495171224521488;1.9219190615636719;1.8528792055062304;3.000691126059604;3.6986723904943846;3.3414657186124783;3.499043083592285;3.6214116558647755;2.0465573543473035;1.286622444529462;1.3041551807325724;1.1194624860863083;1.1274280976148088;1.133205778318764;0.9667748857640683;0.9693346881066612
CSTB;S2_construction_Optimist_RE2020_upfront_MRS_rising_Optimist_RE2020_WLC_MDS_Constant_WLC;France;Residential_dwelling;MtCO2eq;Demolition;0.19081203;0.19081203;0.19081203;0.19081203;0.19081203;0.19081203;0.19081203;0.19081203;0.19081203;0.19081203;0.19081203;0.19081203;0.19081203;0.19081203;0.19081203;0.19081203;0.19081203;0.19081203;0.19081203;0.19081203;0.19081203;0.19081203;0.19081203;0.19081203;0.19081203;0.19081203;0.19081203;0.19081203;0.19081203;0.19081203;0.19081203
CSTB;S2_construction_Optimist_RE2020_upfront_MRS_rising_Optimist_RE2020_WLC_MDS_Constant_WLC;France;Residential_dwelling;MtCO2eq;New_construction;5.3141428037845575;5.3173038691965315;7.809467990171133;5.321611500031418;7.81642913210958;4.490932341806595;4.494658562777787;4.498374205967595;4.109958618014341;6.039797580033788;4.117086427053531;2.7759320939325;3.5197315429950486;3.5223715087234466;2.996253009948318;2.3737365399856247;3.001836622938904;2.553447010359773;2.0267248998289435;2.029741180109331;2.1768514323145007;1.7304076795695886;1.7329715178079197;1.4752050526393117;1.47738431514189;1.479563577644472;1.259481414124994;1.261333787252187;1.2631861603793801;1.075282753480584;1.076857270638698
CSTB;S2_construction_Optimist_RE2020_upfront_MRS_rising_Optimist_RE2020_WLC_MDS_Constant_WLC;France;Residential_dwelling;MtCO2eq;Renovation;0.17354577885;0.19458550730500002;0.27056876805;0.37568388399499997;0.5206046982149999;0.6013467446861994;0.827964361994751;1.1490360566315667;1.352270724652253;1.414273802102386;1.791840373781831;2.0323116973034754;2.620088467097976;4.314105212670419;3.1886909525257003;2.4842679702562034;2.8945210086873208;2.790543001936889;4.038119132087762;5.087047520916853;5.032440188495359;4.948686846995205;4.720997616553204;2.850193549226529;1.9377276446681757;1.9641329571280215;1.685975101425439;1.6979717721683594;1.7066732925721142;1.4560187646252256;1.4598739746675395
